player_id,year,hometown,homestate,high_school,previous_school_clean,year_clean,hs_clean,hometown_clean,state_clean,country_clean
7951,Freshman,Heuvelton,New York,Heuvelton,,Freshman,Heuvelton,"HEUVELTON, NY",NY,USA
7948,Sophomore,North Adams,Massachusetts,McCann Technical,,Sophomore,McCann Technical,"NORTH ADAMS, MA",MA,USA
7947,Sophomore,Middleton,Massachusetts,Bishop Fenwick,,Sophomore,Bishop Fenwick,"MIDDLETON, MA",MA,USA
7955,Freshman,Colton,New York,Colton-Pierrepont,,Freshman,Colton-Pierrepont,"COLTON, NY",NY,USA
7944,Sophomore,Wayland,New York,Wayland-Cohocton,,Sophomore,Wayland-Cohocton,"WAYLAND, NY",NY,USA
2687,First Year,Virginia Beach,Virginia,Churchland,,Freshman,Churchland,"VIRGINIA BEACH, VA",VA,USA
2690,Junior,New Tripoli,Pennsylvania,Northwestern Lehigh,,Junior,Northwestern Lehigh,"NEW TRIPOLI, PA",PA,USA
2689,First Year,Copperas Cove,Texas,Copperas Cove,,Freshman,Copperas Cove,"COPPERAS COVE, TEXAS",TX,USA
2685,Senior,Norwalk,Conn,Norwalk,,Senior,Norwalk,"NORWALK, CONN",CT,USA
2686,Senior,Cranford,NJ.,Cranford,,Senior,Cranford,"CRANFORD, NJ",NJ,USA
2691,Sophomore,Philadelphia,Pennsylvania,Upper Dublin,,Sophomore,Upper Dublin,"PHILADELPHIA, PA",PA,USA
2701,First Year,Lockport,Ill,Lockport Township,,Freshman,Lockport Township,"LOCKPORT, ILL",IL,USA
7286,Senior,Pecatonica,Ill,Pecatonica,,Senior,Pecatonica,"PECATONICA, ILL",IL,USA
7280,Sophomore,Carbondale,Colorado,Roaring Fork,,Sophomore,Roaring Fork,"CARBONDALE, CO",CO,USA
7284,Senior,Muscatine,Iowa,Muscatine,,Senior,Muscatine,"MUSCATINE, IOWA",IA,USA
7761,Freshman,Carthage,Ill,Illini West,,Freshman,Illini West,"CARTHAGE, ILL",IL,USA
7278,Senior,Rock Falls,Ill,Rock Falls,,Senior,Rock Falls,"ROCK FALLS, ILL",IL,USA
7287,Senior,Lansing,Iowa,Kee High,,Senior,Kee High,"LANSING, IOWA",IA,USA
7763,Freshman,Canton,Ill,Canton,,Freshman,Canton,"CANTON, ILL",IL,USA
7757,Freshman,Wentzville,Missouri,Holt,,Freshman,Holt,"WENTZVILLE, MO",MO,USA
7762,Freshman,Mokena,Ill,Providence Catholic,,Freshman,Providence Catholic,"MOKENA, ILL",IL,USA
7759,Freshman,Croydon,Ind,Lanesville,,Freshman,Lanesville,"CROYDON, IND",IN,USA
7281,Sophomore,Bellevue,Nebraska,Gross Catholic,,Sophomore,Gross Catholic,"BELLEVUE, NE",NE,USA
7756,Junior,Cedar Rapids,Iowa,Linn-Mar,,Junior,Linn-Mar,"CEDAR RAPIDS, IOWA",IA,USA
7289,Sophomore,Naperville,Ill,Neuqua Valley,,Sophomore,Neuqua Valley,"NAPERVILLE, ILL",IL,USA
7755,Freshman,Romeoville,Ill,Romeoville,,Freshman,Romeoville,"ROMEOVILLE, ILL",IL,USA
7288,Junior,Cherry Valley,Ill,Rockford Lutheran,,Junior,Rockford Lutheran,"CHERRY VALLEY, ILL",IL,USA
7279,Junior,Tiffin,Iowa,Clear Creek Amana,,Junior,Clear Creek Amana,"TIFFIN, IOWA",IA,USA
7285,Sophomore,Coralville,Iowa,Clear Creek Amana,,Sophomore,Clear Creek Amana,"CORALVILLE, IOWA",IA,USA
7282,Junior,Davenport,Iowa,Bettendorf,,Junior,Bettendorf,"DAVENPORT, IOWA",IA,USA
7760,Freshman,Stockton,Ill,Stockton,,Freshman,Stockton,"STOCKTON, ILL",IL,USA
7758,Freshman,Taylor Ridge,Ill,Rockridge,,Freshman,Rockridge,"TAYLOR RIDGE, ILL",IL,USA
6401,Senior,Waterville,Maine,Waterville,,Senior,Waterville,"WATERVILLE, MAINE",ME,USA
6395,Sophomore,Weston,Mass,Dexter Southfield,,Sophomore,Dexter Southfield,"WESTON, MASS",MA,USA
6394,Sophomore,Ellenwood,Georgia,M.L. King,,Sophomore,M.L. King,"ELLENWOOD, GA",GA,USA
6402,Freshman,Hopkinton,Mass,Hopkinton,,Freshman,Hopkinton,"HOPKINTON, MASS",MA,USA
6398,Junior,London,England,City of London Academy,,Junior,City of London Academy,"LONDON, ENGLAND",,UNITED KINGDOM
6403,Freshman,Staten Island,NY.,Life Center Academy,,Freshman,Life Center Academy,"STATEN ISLAND, NY",NY,USA
6396,Junior,Burlington,Vermont,Champlain Valley,,Junior,Champlain Valley,"BURLINGTON, VT",VT,USA
6399,Sophomore,Westampton,NJ.,The George School,,Sophomore,The George School,"WESTAMPTON, NJ",NJ,USA
6400,Junior,Freeport,Maine,Freeport,,Junior,Freeport,"FREEPORT, MAINE",ME,USA
6404,Freshman,Mansfield,Mass,Bishop Feehan,,Freshman,Bishop Feehan,"MANSFIELD, MASS",MA,USA
6405,Freshman,Budapest,Hungary,Zsigmond Moricz,,Freshman,Zsigmond Moricz,"BUDAPEST, HUNGARY",,HUNGARY
6397,Junior,Bethesda,Maryland,Walt Whitman,,Junior,Walt Whitman,"BETHESDA, MD",MD,USA
6406,Freshman,Queens,NY.,Bishop Loughlin,,Freshman,Bishop Loughlin,"QUEENS, NY",NY,USA
6488,Senior,Grand Junction,Colo,Grand Junction,,Senior,Grand Junction,"GRAND JUNCTION, COLO",CO,USA
6770,Sophomore,Springfield,Missouri,Springfield Catholic HS,,Sophomore,Springfield Catholic HS,"SPRINGFIELD, MO",MO,USA
6774,Sophomore,Golf,Illinois,Regina Dominican HS,,Sophomore,Regina Dominican HS,"GOLF, IL",IL,USA
6778,Freshman,Bethesda,Maryland,Walt Whitman HS,,Freshman,Walt Whitman HS,"BETHESDA, MD",MD,USA
6772,Senior,Littleton,Colorado,Chatfield Senior HS,,Senior,Chatfield Senior HS,"LITTLETON, CO",CO,USA
6777,Freshman,Arlington Heights,Illinois,Prospect HS,,Freshman,Prospect HS,"ARLINGTON HEIGHTS, IL",IL,USA
6776,Junior,Charlotte,North Carolina,Myers Park HS,,Junior,Myers Park HS,"CHARLOTTE, NC",NC,USA
6768,Senior,Roswell,Georgia,Pope High School,,Senior,Pope High School,"ROSWELL, GA",GA,USA
6779,Freshman,Houston,Texas,"Houston Christian, HS",,Freshman,"Houston Christian, HS","HOUSTON, TX",TX,USA
6766,Sophomore,Bend,Oregon,Summit HS,,Sophomore,Summit HS,"BEND, OR",OR,USA
6764,Sophomore,Montclair,New Jersey,Montclair Kimberley Academy,,Sophomore,Montclair Kimberley Academy,"MONTCLAIR, NJ",NJ,USA
6773,Sophomore,Durango,Colorado,Durango HS,,Sophomore,Durango HS,"DURANGO, CO",CO,USA
6769,Senior,Portland,Oregon,Jesuit High School,,Senior,Jesuit High School,"PORTLAND, OR",OR,USA
6775,Sophomore,New York,New York,Convent of the Sacred Heart,,Sophomore,Convent of the Sacred Heart,"NEW YORK, NY",NY,USA
6767,Senior,Independence,Missouri,Harry S. Truman High School,,Senior,Harry S. Truman High School,"INDEPENDENCE, MO",MO,USA
6765,Junior,Alamo,California,San Ramon Valley High School,,Junior,San Ramon Valley High School,"ALAMO, CA",CA,USA
6780,Freshman,Needham,Massachusetts,Needham HS,,Freshman,Needham HS,"NEEDHAM, MA",MA,USA
6771,Junior,St. Charles,Illinois,St. Charles North,,Junior,St. Charles North,"ST CHARLES, IL",IL,USA
3853,Sophomore,Houston,Texas,John Cooper High School,,Sophomore,John Cooper High School,"HOUSTON, TX",TX,USA
3854,Junior,Chester,Pennsylvania,Chester Charter School of the Arts,,Junior,Chester Charter School of the Arts,"CHESTER, PA",PA,USA
3849,Junior,Lansing,Michigan,East Lansing High School,,Junior,East Lansing High School,"LANSING, MI",MI,USA
3848,Sophomore,York,Pennsylvania,Central York High School,,Sophomore,Central York High School,"YORK, PA",PA,USA
3850,Freshman,Upper Darby,Pennsylvania,Sankofa Freedom Academy,,Freshman,Sankofa Freedom Academy,"UPPER DARBY, PA",PA,USA
3855,Freshman,Philadelphia,Pennsylvania,Freire Charter School,,Freshman,Freire Charter School,"PHILADELPHIA, PA",PA,USA
3844,Sophomore,East Brunswick,New Jersey,East Brunswick High School,,Sophomore,East Brunswick High School,"EAST BRUNSWICK, NJ",NJ,USA
3856,Junior,Philadelphia,Pennsylvania,Olney Charter High School,,Junior,Olney Charter High School,"PHILADELPHIA, PA",PA,USA
3858,Graduate Student,Middletown,Delaware,Appoquinimink,,Graduate Student,Appoquinimink,"MIDDLETOWN, DELAWARE",DE,USA
3847,Freshman,Philadelphia,Pennsylvania,Freire Charter School,,Freshman,Freire Charter School,"PHILADELPHIA, PA",PA,USA
3851,Sophomore,Lansdale,Pennsylvania,North Penn High School,,Sophomore,North Penn High School,"LANSDALE, PA",PA,USA
3843,Sophomore,Philadelphia,Pennsylvania,Bishop McDevitt High School,,Sophomore,Bishop McDevitt High School,"PHILADELPHIA, PA",PA,USA
3845,Sophomore,Union,New Jersey,Union High School,,Sophomore,Union High School,"UNION, NJ",NJ,USA
3852,Graduate Student,Philadelphia,Pennsylvania,Neumann-Goretti,,Graduate Student,Neumann-Goretti,"PHILADELPHIA, PA",PA,USA
7952,Sophomore,West Orange,NJ.,West Orange,,Sophomore,West Orange,"WEST ORANGE, NJ",NJ,USA
7957,Sophomore,Coatesville,Pennsylvania,Bishop Shanahan,,Sophomore,Bishop Shanahan,"COATESVILLE, PA",PA,USA
7954,Senior,Oley,Pennsylvania,Oley Valley,,Senior,Oley Valley,"OLEY, PA",PA,USA
7960,Senior,Hamilton,NJ.,Notre Dame,,Senior,Notre Dame,"HAMILTON, NJ",NJ,USA
7958,First Year,Hasbrouck Heights,New Jersey,Hasbrouck Heights High School,,Freshman,Hasbrouck Heights High School,"HASBROUCK HEIGHTS, NJ",NJ,USA
7950,Graduate Student,Northfield,NJ.,Mainland Regional,,Graduate Student,Mainland Regional,"NORTHFIELD, NJ",NJ,USA
7959,First Year,Marlton,New Jersey,Cherokee High School,,Freshman,Cherokee High School,"MARLTON, NJ",NJ,USA
7964,First Year,Philadelphia,Pennsylvania,Girard College High School,,Freshman,Girard College High School,"PHILADELPHIA, PA",PA,USA
7963,First Year,Manassas Park,Virginia,Manassas Park High School,,Freshman,Manassas Park High School,"MANASSAS PARK, VA",VA,USA
7955,First Year,Lancaster,Pennsylvania,Hempfield HS,,Freshman,Hempfield HS,"LANCASTER, PA",PA,USA
7961,First Year,Hershey,Pennsylvania,Hershey High School,,Freshman,Hershey High School,"HERSHEY, PA",PA,USA
7953,Graduate Student,Bowie,Maryland,Bowie,,Graduate Student,Bowie,"BOWIE, MD",MD,USA
7956,First Year,Greencastle,Pennsylvania,Greencastle-Antrim HS,,Freshman,Greencastle-Antrim HS,"GREENCASTLE, PA",PA,USA
7962,First Year,Leesport,Pennsylvania,Homeschooled,,Freshman,Homeschooled,"LEESPORT, PA",PA,USA
8233,Junior,Naperville,Ill,Metea Valley,,Junior,Metea Valley,"NAPERVILLE, ILL",IL,USA
8236,Junior,Plainfield,Ill,Oswego East,,Junior,Oswego East,"PLAINFIELD, ILL",IL,USA
8218,Sophomore,Gary,Ind,Gary Lighthouse College Prep,,Sophomore,Gary Lighthouse College Prep,"GARY, IND",IN,USA
8232,Senior,Lansing,Ill,Thornwood,,Senior,Thornwood,"LANSING, ILL",IL,USA
8217,Senior,Chicago,Ill,Gwendolyn Brooks College Prep,,Senior,Gwendolyn Brooks College Prep,"CHICAGO, ILL",IL,USA
8214,Junior,Manitowoc,Wis,Lincoln,,Junior,Lincoln,"MANITOWOC, WIS",WI,USA
8482,Sophomore,Oconomowoc,Wis,Lake County Lutheran,,Sophomore,Lake County Lutheran,"OCONOMOWOC, WIS",WI,USA
8234,Freshman,St. Louis,Missouri,Ladue Highschool,,Freshman,Ladue Highschool,"ST LOUIS, MO",MO,USA
8228,Senior,Lockport,Ill,Chicago Christian,,Senior,Chicago Christian,"LOCKPORT, ILL",IL,USA
8229,Senior,Cary,Ill,Cary-Grove,,Senior,Cary-Grove,"CARY, ILL",IL,USA
8222,Sophomore,Grand Forks,ND.,Sacred Heart,,Sophomore,Sacred Heart,"GRAND FORKS, ND",ND,USA
8225,Senior,Oak Lawn,Ill,Oak Lawn,,Senior,Oak Lawn,"OAK LAWN, ILL",IL,USA
8235,Junior,Red Lake,Minn,Red Lake High School,,Junior,Red Lake High School,"RED LAKE, MINN",MN,USA
8224,Junior,Issaquah,Wash,Liberty,,Junior,Liberty,"ISSAQUAH, WASH",WA,USA
8219,Senior,Worth,Ill,Alan B Shepard,,Senior,Alan B Shepard,"WORTH, ILL",IL,USA
8231,Junior,Oak Lawn,Ill,Mother McAuley,,Junior,Mother McAuley,"OAK LAWN, ILL",IL,USA
8223,Sophomore,Loves Park,Ill,Harlem,,Sophomore,Harlem,"LOVES PARK, ILL",IL,USA
8216,Senior,Gary,Ind,Gary West Side,,Senior,Gary West Side,"GARY, IND",IN,USA
8237,Freshman,Saginaw,Mich,Bridgeport High School,,Freshman,Bridgeport High School,"SAGINAW, MICH",MI,USA
8230,Junior,Johnsburg,Ill,Johnsburg,,Junior,Johnsburg,"JOHNSBURG, ILL",IL,USA
14399,Senior,New Hope,Pennsylvania,Archbishop Wood,,Senior,Archbishop Wood,"NEW HOPE, PA",PA,USA
14398,Junior,Berkeley Heights,New Jersey,Governor Livingston,,Junior,Governor Livingston,"BERKELEY HEIGHTS, NJ",NJ,USA
14407,First Year,Ballston Lake,New York,Shenendehowa,,Freshman,Shenendehowa,"BALLSTON LAKE, NY",NY,USA
14402,Senior,Dickson City,Pennsylvania,Mid Valley,,Senior,Mid Valley,"DICKSON CITY, PA",PA,USA
14397,Junior,Staten Island,New York,St. Joseph Hill Academy,,Junior,St. Joseph Hill Academy,"STATEN ISLAND, NY",NY,USA
14406,Graduate Student,Southold,New York,Bishop McGann Mercy,,Graduate Student,Bishop McGann Mercy,"SOUTHOLD, NY",NY,USA
14404,Junior,Springfield,Pennsylvania,Springfield,,Junior,Springfield,"SPRINGFIELD, PA",PA,USA
14396,Senior,Dunmore,Pennsylvania,Dunmore,,Senior,Dunmore,"DUNMORE, PA",PA,USA
14401,Sophomore,Reading,Pennsylvania,Governor Mifflin,,Sophomore,Governor Mifflin,"READING, PA",PA,USA
14400,Junior,Carlisle,Pennsylvania,Big Spring,,Junior,Big Spring,"CARLISLE, PA",PA,USA
14393,Sophomore,Eynon,Pennsylvania,Valley View,,Sophomore,Valley View,"EYNON, PA",PA,USA
14405,Sophomore,Dillsburg,Pennsylvania,Northern York,,Sophomore,Northern York,"DILLSBURG, PA",PA,USA
14403,Senior,Mineola,New York,Mineola,,Senior,Mineola,"MINEOLA, NY",NY,USA
14395,Sophomore,Hamburg,New Jersey,Pope John XXIII,,Sophomore,Pope John XXIII,"HAMBURG, NJ",NJ,USA
14394,Senior,East Brunswick,New Jersey,East Brunswick,,Senior,East Brunswick,"EAST BRUNSWICK, NJ",NJ,USA
6092,Sophomore,San Diego,Calif,Mater Dei Catholic,,Sophomore,Mater Dei Catholic,"SAN DIEGO, CALIF",CA,USA
6097,Freshman,West Sand Lake,NY.,Academy of the Holy Names,,Freshman,Academy of the Holy Names,"WEST SAND LAKE, NY",NY,USA
6090,Senior,Wellesley,Mass,Wellesley,,Senior,Wellesley,"WELLESLEY, MASS",MA,USA
6098,Freshman,North Attleboro,Mass,Middlesex School,,Freshman,Middlesex School,"NORTH ATTLEBORO, MASS",MA,USA
6099,Freshman,Orleans,Mass,Deerfield Academy,,Freshman,Deerfield Academy,"ORLEANS, MASS",MA,USA
6100,Freshman,Wilbraham,Mass,Wilbraham and Monson Academy,,Freshman,Wilbraham and Monson Academy,"WILBRAHAM, MASS",MA,USA
6101,Freshman,Pawlet,Vermont,Burr and Burton Academy,,Freshman,Burr and Burton Academy,"PAWLET, VT",VT,USA
6095,Junior,Yarmouth,Maine,Yarmouth,,Junior,Yarmouth,"YARMOUTH, MAINE",ME,USA
6093,Junior,Andover,Mass,Tilton School,,Junior,Tilton School,"ANDOVER, MASS",MA,USA
6091,Sophomore,Clinton,Conn,The Morgan School,,Sophomore,The Morgan School,"CLINTON, CONN",CT,USA
6094,Junior,Hamden,Conn,Hamden,,Junior,Hamden,"HAMDEN, CONN",CT,USA
6102,Freshman,Lebanon,NH.,Lebanon,,Freshman,Lebanon,"LEBANON, NH",NH,USA
6103,Freshman,Baltimore,Maryland,Franklin,,Freshman,Franklin,"BALTIMORE, MD",MD,USA
6104,Freshman,Holden,Mass,Wachusett Regional,,Freshman,Wachusett Regional,"HOLDEN, MASS",MA,USA
6096,Senior,Scituate,Mass,Scituate,Bay State Jaguars,Senior,Scituate,"SCITUATE, MASS",MA,USA
6189,Freshman,Staten Island,NY.,St. Joseph by the Sea,,Freshman,St. Joseph by the Sea,"STATEN ISLAND, NY",NY,USA
5155,Senior,Alburnett,Iowa,Alburnett,,Senior,Alburnett,"ALBURNETT, IOWA",IA,USA
5165,Sophomore,Burlington,Iowa,Burlington Notre Dame,,Sophomore,Burlington Notre Dame,"BURLINGTON, IOWA",IA,USA
5162,Sophomore,Durand,Mich,Durand,,Sophomore,Durand,"DURAND, MICH",MI,USA
5153,Junior,Littleton,Colo,Arapahoe,,Junior,Arapahoe,"LITTLETON, COLO",CO,USA
5151,Senior,Clinton,Iowa,Clinton,,Senior,Clinton,"CLINTON, IOWA",IA,USA
5169,Freshman,Woodstock,Georgia,Sequoyah,,Freshman,Sequoyah,"WOODSTOCK, GA",GA,USA
5157,Sophomore,Phoenix,Ariz,Xavier College Prep,,Sophomore,Xavier College Prep,"PHOENIX, ARIZ",AZ,USA
5152,Sophomore,Maquoketa,Iowa,Maquoketa,,Sophomore,Maquoketa,"MAQUOKETA, IOWA",IA,USA
5149,Junior,Warren,Mich,Paul K. Cousino,,Junior,Paul K. Cousino,"WARREN, MICH",MI,USA
5166,Freshman,Delmar,Iowa,Maquoketa,,Freshman,Maquoketa,"DELMAR, IOWA",IA,USA
5156,Junior,Delmar,Iowa,Maquoketa,,Junior,Maquoketa,"DELMAR, IOWA",IA,USA
5158,Junior,Chicago,Ill,McKinney Boyd,,Junior,McKinney Boyd,"CHICAGO, ILL",IL,USA
5167,Freshman,Colorado Springs,Colo,The Classical Academy,,Freshman,The Classical Academy,"COLORADO SPRINGS, COLO",CO,USA
5150,Sophomore,Stow,Mass,Nashoba,,Sophomore,Nashoba,"STOW, MASS",MA,USA
5159,Senior,Winterset,Iowa,Winterset,,Senior,Winterset,"WINTERSET, IOWA",IA,USA
5154,Sophomore,Middleton,Wis,Lakeside Lutheran,,Sophomore,Lakeside Lutheran,"MIDDLETON, WIS",WI,USA
5170,Freshman,Cedar Rapids,Iowa,Cedar Rapids Kennedy,,Freshman,Cedar Rapids Kennedy,"CEDAR RAPIDS, IOWA",IA,USA
5164,Sophomore,Glenview,Ill,Glenbrook South,,Sophomore,Glenbrook South,"GLENVIEW, ILL",IL,USA
3017,Freshman,Durham,North Carolina,J.K Academy of Homeschooling,,Freshman,J.K Academy of Homeschooling,"DURHAM, NC",NC,USA
3016,Freshman,Lumberton,North Carolina,Fairmont HS,,Freshman,Fairmont HS,"LUMBERTON, NC",NC,USA
3021,Freshman,Jacksonville,North Carolina,Northside HS,,Freshman,Northside HS,"JACKSONVILLE, NC",NC,USA
3202,Junior,Queens,New York,Martin Van Buren HS,,Junior,Martin Van Buren HS,"QUEENS, NY",NY,USA
3018,Freshman,Cary,North Carolina,Panther Creek HS,,Freshman,Panther Creek HS,"CARY, NC",NC,USA
3015,Senior,Greenville,North Carolina,South Central HS,,Senior,South Central HS,"GREENVILLE, NC",NC,USA
3019,Freshman,Fayetteville,North Carolina,Seventy-First HS,,Freshman,Seventy-First HS,"FAYETTEVILLE, NC",NC,USA
3013,Senior,Greensboro,North Carolina,Northeast HS,,Senior,Northeast HS,"GREENSBORO, NC",NC,USA
3020,Freshman,Fayetteville,North Carolina,Terry Sanford HS,,Freshman,Terry Sanford HS,"FAYETTEVILLE, NC",NC,USA
8383,Senior,Easton,Pennsylvania,Easton,,Senior,Easton,"EASTON, PA",PA,USA
8384,Freshman,Kissimmee,Florida,Poinciana,,Freshman,Poinciana,"KISSIMMEE, FL",FL,USA
8385,Freshman,Upper Darby,Pennsylvania,Upper Darby,,Freshman,Upper Darby,"UPPER DARBY, PA",PA,USA
8376,Junior,Bensalem,Pennsylvania,Bensalem,,Junior,Bensalem,"BENSALEM, PA",PA,USA
8389,Freshman,Secane,Pennsylvania,Upper Darby,,Freshman,Upper Darby,"SECANE, PA",PA,USA
8387,Freshman,Bethlehem,Pennsylvania,Freedom,,Freshman,Freedom,"BETHLEHEM, PA",PA,USA
8388,Freshman,Collegeville,Pennsylvania,Methacton,,Freshman,Methacton,"COLLEGEVILLE, PA",PA,USA
8386,Freshman,Rome,Pennsylvania,Northeast Bradford,,Freshman,Northeast Bradford,"ROME, PA",PA,USA
8522,Sophomore,Lititz,Pennsylvania,Warwick High School,,Sophomore,Warwick High School,"LITITZ, PA",PA,USA
8380,Junior,Brick,New Jersey,Brick Memorial,,Junior,Brick Memorial,"BRICK, NJ",NJ,USA
8390,Freshman,Guilderland,New York,Berne-Knox Westerlo,,Freshman,Berne-Knox Westerlo,"GUILDERLAND, NY",NY,USA
8379,Junior,Orrtanna,Pennsylvania,Gettysburg Area,,Junior,Gettysburg Area,"ORRTANNA, PA",PA,USA
11123,Sophomore,Wappingers Falls,New York,Our Lady of Lourdes,,Sophomore,Our Lady of Lourdes,"WAPPINGERS FALLS, NY",NY,USA
11122,Sophomore,Syracuse,New York,Liverpool,,Sophomore,Liverpool,"SYRACUSE, NY",NY,USA
11127,Senior,Nyack,New York,Nyack,,Senior,Nyack,"NYACK, NY",NY,USA
11129,Junior,Dansville,New York,Dansville,,Junior,Dansville,"DANSVILLE, NY",NY,USA
11134,Junior,Dunkirk,New York,Dunkirk,,Junior,Dunkirk,"DUNKIRK, NY",NY,USA
11132,Junior,Portville,New York,Portville Central,,Junior,Portville Central,"PORTVILLE, NY",NY,USA
11133,First Year,Mount Upton,New York,Gilbertsville-Mount Upton Central School,,Freshman,Gilbertsville-Mount Upton Central School,"MOUNT UPTON, NY",NY,USA
11130,Sophomore,Mechanicsburg,Pennsylvania,Trinity,,Sophomore,Trinity,"MECHANICSBURG, PA",PA,USA
11128,Graduate,Simi Valley,California,Simi Valley,,Graduate Student,Simi Valley,"SIMI VALLEY, CA",CA,USA
11125,Junior,Hornell,New York,Hornell,,Junior,Hornell,"HORNELL, NY",NY,USA
11124,Graduate,Caledonia,New York,Caledonia-Mumford,,Graduate Student,Caledonia-Mumford,"CALEDONIA, NY",NY,USA
11131,Sophomore,Ann Arbor,Michigan,Pioneer,,Sophomore,Pioneer,"ANN ARBOR, MI",MI,USA
11126,Senior,Bucharest,Romania,Episcopal School of Jacksonville,,Senior,Episcopal School of Jacksonville,"BUCHAREST, ROMANIA",,ROMANIA
11136,Graduate,Simi Valley,California,Simi Valley,,Graduate Student,Simi Valley,"SIMI VALLEY, CA",CA,USA
11135,First Year,Odessa,New York,Odessa Montour,,Freshman,Odessa Montour,"ODESSA, NY",NY,USA
8150,Sophomore,Grayslake,Ill,Grayslake Central,,Sophomore,Grayslake Central,"GRAYSLAKE, ILL",IL,USA
8165,Senior,Groton,Mass,Groton-Dunstable Regional,,Senior,Groton-Dunstable Regional,"GROTON, MASS",MA,USA
8160,Junior,Port Chester,NY.,Greenwich Academy,,Junior,Greenwich Academy,"PORT CHESTER, NY",NY,USA
8151,Senior,Grayslake,Ill,Grayslake Central,,Senior,Grayslake Central,"GRAYSLAKE, ILL",IL,USA
8164,Sophomore,Huntersville,NC.,Cannon School,,Sophomore,Cannon School,"HUNTERSVILLE, NC",NC,USA
8158,Sophomore,Lynnfield,Mass,Lynnfield,,Sophomore,Lynnfield,"LYNNFIELD, MASS",MA,USA
8769,Freshman,Eden,NY.,Eden,,Freshman,Eden,"EDEN, NY",NY,USA
8770,Freshman,Charlotte,NC.,South Mecklenburg,,Freshman,South Mecklenburg,"CHARLOTTE, NC",NC,USA
8161,Senior,Powder Springs,Georgia,McEachern,,Senior,McEachern,"POWDER SPRINGS, GA",GA,USA
8153,Sophomore,Lake Forest,Ill,Lake Forest,,Sophomore,Lake Forest,"LAKE FOREST, ILL",IL,USA
8156,Junior,Newtown Square,Pennsylvania,Episcopal Academy,,Junior,Episcopal Academy,"NEWTOWN SQUARE, PA",PA,USA
8152,Senior,Blacklick,Ohio,St. Francis DeSales,,Senior,St. Francis DeSales,"BLACKLICK, OHIO",OH,USA
8149,Junior,San Antonio,Texas,Incarnate Word,,Junior,Incarnate Word,"SAN ANTONIO, TEXAS",TX,USA
8772,Freshman,Pittsburgh,Pennsylvania,Aquinas Academy,,Freshman,Aquinas Academy,"PITTSBURGH, PA",PA,USA
8771,Freshman,Ada,Mich,Forest Hills Eastern,,Freshman,Forest Hills Eastern,"ADA, MICH",MI,USA
8155,Sophomore,Delaware,Ohio,Olentagy Berlin,,Sophomore,Olentagy Berlin,"DELAWARE, OHIO",OH,USA
8163,Sophomore,Toledo,Ohio,Ottawa Hills,,Sophomore,Ottawa Hills,"TOLEDO, OHIO",OH,USA
8162,Junior,Chagrin Falls,Ohio,Hathaway Brown School,,Junior,Hathaway Brown School,"CHAGRIN FALLS, OHIO",OH,USA
8391,Freshman,Durango,Colo,Durango,,Freshman,Durango,"DURANGO, COLO",CO,USA
8147,Senior,Orrville,Ohio,Orrville,,Senior,Orrville,"ORRVILLE, OHIO",OH,USA
8085,Senior,Staten Island,NY.,Michael J. Petrides,,Senior,Michael J. Petrides,"STATEN ISLAND, NY",NY,USA
8089,Sophomore,Morris Plains,NJ.,The Hun School of Princeton,,Sophomore,The Hun School of Princeton,"MORRIS PLAINS, NJ",NJ,USA
8093,Senior,Brick,NJ.,Raritan,,Senior,Raritan,"BRICK, NJ",NJ,USA
8096,Freshman,Pennsville,NJ.,Pennsville Memorial,,Freshman,Pennsville Memorial,"PENNSVILLE, NJ",NJ,USA
8088,Sophomore,Nyack,NY.,Nyack,,Sophomore,Nyack,"NYACK, NY",NY,USA
8099,Freshman,Sharon,Vermont,Hartford,,Freshman,Hartford,"SHARON, VT",VT,USA
8098,Freshman,Hackettstown,NJ.,Warren Hills,,Freshman,Warren Hills,"HACKETTSTOWN, NJ",NJ,USA
8090,Senior,Rumford,RI.,Lincoln School,,Senior,Lincoln School,"RUMFORD, RI",RI,USA
8094,Freshman,Millstone,NJ.,Allentown,,Freshman,Allentown,"MILLSTONE, NJ",NJ,USA
8100,Freshman,Phillipsburg,NJ.,Phillipsburg,,Freshman,Phillipsburg,"PHILLIPSBURG, NJ",NJ,USA
8097,Junior,Phillipsburg,NJ.,Notre Dame Green Pond (Pa.),,Junior,Notre Dame Green Pond (Pa.),"PHILLIPSBURG, NJ",NJ,USA
8091,Senior,Brookside,NJ.,Mendham,,Senior,Mendham,"BROOKSIDE, NJ",NJ,USA
8092,Junior,Hardyston,NJ.,Wallkill Valley Regional,,Junior,Wallkill Valley Regional,"HARDYSTON, NJ",NJ,USA
8101,Freshman,Hampton,NJ.,Kittatinny Regional,,Freshman,Kittatinny Regional,"HAMPTON, NJ",NJ,USA
8095,Freshman,Staten Island,NY.,Notre Dame Academy,,Freshman,Notre Dame Academy,"STATEN ISLAND, NY",NY,USA
8086,Junior,Metuchen,NJ.,Metuchen,,Junior,Metuchen,"METUCHEN, NJ",NJ,USA
2873,Freshman,Kaneville,Ill,Kaneland,,Freshman,Kaneland,"KANEVILLE, ILL",IL,USA
2870,Freshman,Des Moines,Iowa,Bondurant-Farrar,,Freshman,Bondurant-Farrar,"DES MOINES, IOWA",IA,USA
