player_id,ncaa_id,team,position,jersey,division,primary_position,secondary_position,position_clean,redshirt,season,team_state,conference
8925,212,Elmhurst,Forward,21,III,FORWARD,,FORWARD,0,2022-23,IL,CCIW
8933,212,Elmhurst,Guard,22,III,GUARD,,GUARD,0,2022-23,IL,CCIW
8928,212,Elmhurst,Forward,23,III,FORWARD,,FORWARD,0,2022-23,IL,CCIW
8920,212,Elmhurst,Forward,24,III,FORWARD,,FORWARD,0,2022-23,IL,CCIW
8923,212,Elmhurst,Forward,30,III,FORWARD,,FORWARD,0,2022-23,IL,CCIW
8934,212,Elmhurst,Forward,31,III,FORWARD,,FORWARD,0,2022-23,IL,CCIW
8916,212,Elmhurst,Center,32,III,CENTER,,CENTER,0,2022-23,IL,CCIW
8912,212,Elmhurst,Guard,33,III,GUARD,,GUARD,0,2022-23,IL,CCIW
8913,212,Elmhurst,Guard,34,III,GUARD,,GUARD,0,2022-23,IL,CCIW
8932,212,Elmhurst,Guard,35,III,GUARD,,GUARD,0,2022-23,IL,CCIW
5814,213,Elmira,Forward,1,III,FORWARD,,FORWARD,0,2022-23,NY,Empire 8
5815,213,Elmira,Guard,2,III,GUARD,,GUARD,0,2022-23,NY,Empire 8
5827,213,Elmira,Guard,3,III,GUARD,,GUARD,0,2022-23,NY,Empire 8
5807,213,Elmira,Guard,4,III,GUARD,,GUARD,0,2022-23,NY,Empire 8
5828,213,Elmira,Forward,5,III,FORWARD,,FORWARD,0,2022-23,NY,Empire 8
5809,213,Elmira,Guard,10,III,GUARD,,GUARD,0,2022-23,NY,Empire 8
5810,213,Elmira,Guard,11,III,GUARD,,GUARD,0,2022-23,NY,Empire 8
5831,213,Elmira,Forward,12,III,FORWARD,,FORWARD,0,2022-23,NY,Empire 8
5805,213,Elmira,Forward,13,III,FORWARD,,FORWARD,0,2022-23,NY,Empire 8
5833,213,Elmira,Guard,14,III,GUARD,,GUARD,0,2022-23,NY,Empire 8
5837,213,Elmira,Guard,15,III,GUARD,,GUARD,0,2022-23,NY,Empire 8
5806,213,Elmira,Guard,21,III,GUARD,,GUARD,0,2022-23,NY,Empire 8
5813,213,Elmira,Forward,22,III,FORWARD,,FORWARD,0,2022-23,NY,Empire 8
5840,213,Elmira,Guard,23,III,GUARD,,GUARD,0,2022-23,NY,Empire 8
5812,213,Elmira,Forward,24,III,FORWARD,,FORWARD,0,2022-23,NY,Empire 8
5808,213,Elmira,Guard,25,III,GUARD,,GUARD,0,2022-23,NY,Empire 8
5811,213,Elmira,Forward,40,III,FORWARD,,FORWARD,0,2022-23,NY,Empire 8
5097,21830,Piedmont,Guard,0,III,GUARD,,GUARD,0,2022-23,GA,CCS
5103,21830,Piedmont,Guard,1,III,GUARD,,GUARD,0,2022-23,GA,CCS
5089,21830,Piedmont,Guard,2,III,GUARD,,GUARD,0,2022-23,GA,CCS
5101,21830,Piedmont,Guard,3,III,GUARD,,GUARD,0,2022-23,GA,CCS
5104,21830,Piedmont,Guard,4,III,GUARD,,GUARD,0,2022-23,GA,CCS
5108,21830,Piedmont,Guard/Forward,10,III,GUARD,FORWARD,GUARD/FORWARD,0,2022-23,GA,CCS
5095,21830,Piedmont,Guard,11,III,GUARD,,GUARD,0,2022-23,GA,CCS
5088,21830,Piedmont,Guard,12,III,GUARD,,GUARD,0,2022-23,GA,CCS
5098,21830,Piedmont,Forward,13,III,FORWARD,,FORWARD,0,2022-23,GA,CCS
5094,21830,Piedmont,Guard,14,III,GUARD,,GUARD,0,2022-23,GA,CCS
5102,21830,Piedmont,Guard,15,III,GUARD,,GUARD,0,2022-23,GA,CCS
5106,21830,Piedmont,Guard,20,III,GUARD,,GUARD,0,2022-23,GA,CCS
5105,21830,Piedmont,Guard/Forward,21,III,GUARD,FORWARD,GUARD/FORWARD,0,2022-23,GA,CCS
5107,21830,Piedmont,Guard,23,III,GUARD,,GUARD,0,2022-23,GA,CCS
5087,21830,Piedmont,Guard,24,III,GUARD,,GUARD,0,2022-23,GA,CCS
5093,21830,Piedmont,Forward,31,III,FORWARD,,FORWARD,0,2022-23,GA,CCS
5258,21830,Piedmont,Forward,32,III,FORWARD,,FORWARD,0,2022-23,GA,CCS
5099,21830,Piedmont,Forward,40,III,FORWARD,,FORWARD,0,2022-23,GA,CCS
8228,221,FDU-Florham,Guard,3,III,GUARD,,GUARD,0,2022-23,NJ,MAC Freedom
8223,221,FDU-Florham,Guard,22,III,GUARD,,GUARD,0,2022-23,NJ,MAC Freedom
8224,221,FDU-Florham,Guard,23,III,GUARD,,GUARD,0,2022-23,NJ,MAC Freedom
8225,221,FDU-Florham,Guard,24,III,GUARD,,GUARD,0,2022-23,NJ,MAC Freedom
8292,221,FDU-Florham,Guard,32,III,GUARD,,GUARD,0,2022-23,NJ,MAC Freedom
8222,221,FDU-Florham,Forward,34,III,FORWARD,,FORWARD,0,2022-23,NJ,MAC Freedom
8226,221,FDU-Florham,Forward,40,III,FORWARD,,FORWARD,0,2022-23,NJ,MAC Freedom
6760,225,Ferrum,Guard/Forward,0,III,GUARD,FORWARD,GUARD/FORWARD,0,2022-23,VA,ODAC
6759,225,Ferrum,Guard,1,III,GUARD,,GUARD,0,2022-23,VA,ODAC
6786,225,Ferrum,Guard,2,III,GUARD,,GUARD,0,2022-23,VA,ODAC
6788,225,Ferrum,Forward,4,III,FORWARD,,FORWARD,0,2022-23,VA,ODAC
6764,225,Ferrum,Guard,11,III,GUARD,,GUARD,0,2022-23,VA,ODAC
6762,225,Ferrum,Guard,12,III,GUARD,,GUARD,0,2022-23,VA,ODAC
6761,225,Ferrum,Guard,14,III,GUARD,,GUARD,0,2022-23,VA,ODAC
6763,225,Ferrum,Guard,15,III,GUARD,,GUARD,0,2022-23,VA,ODAC
6778,225,Ferrum,Guard,20,III,GUARD,,GUARD,0,2022-23,VA,ODAC
6765,225,Ferrum,Guard,21,III,GUARD,,GUARD,0,2022-23,VA,ODAC
6784,225,Ferrum,Guard,22,III,GUARD,,GUARD,0,2022-23,VA,ODAC
6789,225,Ferrum,Guard,23,III,GUARD,,GUARD,0,2022-23,VA,ODAC
6781,225,Ferrum,Forward,24,III,FORWARD,,FORWARD,0,2022-23,VA,ODAC
6787,225,Ferrum,Forward,30,III,FORWARD,,FORWARD,0,2022-23,VA,ODAC
6785,225,Ferrum,Forward,32,III,FORWARD,,FORWARD,0,2022-23,VA,ODAC
6783,225,Ferrum,Guard,33,III,GUARD,,GUARD,0,2022-23,VA,ODAC
6780,225,Ferrum,Center,50,III,CENTER,,CENTER,0,2022-23,VA,ODAC
4485,23121,Texas-Dallas,Center,0,III,CENTER,,CENTER,0,2022-23,TX,ASC
4748,23121,Texas-Dallas,Guard,1,III,GUARD,,GUARD,0,2022-23,TX,ASC
4488,23121,Texas-Dallas,Guard,2,III,GUARD,,GUARD,0,2022-23,TX,ASC
4483,23121,Texas-Dallas,Guard,3,III,GUARD,,GUARD,0,2022-23,TX,ASC
4489,23121,Texas-Dallas,Center,4,III,CENTER,,CENTER,0,2022-23,TX,ASC
4491,23121,Texas-Dallas,Guard,10,III,GUARD,,GUARD,0,2022-23,TX,ASC
4749,23121,Texas-Dallas,Forward,11,III,FORWARD,,FORWARD,0,2022-23,TX,ASC
4479,23121,Texas-Dallas,Guard,12,III,GUARD,,GUARD,0,2022-23,TX,ASC
4481,23121,Texas-Dallas,Guard,13,III,GUARD,,GUARD,0,2022-23,TX,ASC
4486,23121,Texas-Dallas,Forward,21,III,FORWARD,,FORWARD,0,2022-23,TX,ASC
4492,23121,Texas-Dallas,Guard,22,III,GUARD,,GUARD,0,2022-23,TX,ASC
4746,23121,Texas-Dallas,Guard,23,III,GUARD,,GUARD,0,2022-23,TX,ASC
4752,23121,Texas-Dallas,Center,30,III,CENTER,,CENTER,0,2022-23,TX,ASC
4750,23121,Texas-Dallas,Guard,32,III,GUARD,,GUARD,0,2022-23,TX,ASC
4484,23121,Texas-Dallas,Center,35,III,CENTER,,CENTER,0,2022-23,TX,ASC
4493,23121,Texas-Dallas,Forward,41,III,FORWARD,,FORWARD,0,2022-23,TX,ASC
4747,23121,Texas-Dallas,Forward,42,III,FORWARD,,FORWARD,0,2022-23,TX,ASC
5091,23725,Medaille,Guard,1,III,GUARD,,GUARD,0,2022-23,NY,Empire 8
5095,23725,Medaille,Guard,2,III,GUARD,,GUARD,0,2022-23,NY,Empire 8
5090,23725,Medaille,Guard,3,III,GUARD,,GUARD,0,2022-23,NY,Empire 8
5094,23725,Medaille,Guard,4,III,GUARD,,GUARD,0,2022-23,NY,Empire 8
5097,23725,Medaille,Guard,5,III,GUARD,,GUARD,0,2022-23,NY,Empire 8
5098,23725,Medaille,Guard,12,III,GUARD,,GUARD,0,2022-23,NY,Empire 8
5093,23725,Medaille,Point,21,III,GUARD,,GUARD,0,2022-23,NY,Empire 8
5122,23725,Medaille,Forward,22,III,FORWARD,,FORWARD,0,2022-23,NY,Empire 8
5096,23725,Medaille,Guard/Forward,23,III,GUARD,FORWARD,GUARD/FORWARD,0,2022-23,NY,Empire 8
5092,23725,Medaille,Center,24,III,CENTER,,CENTER,0,2022-23,NY,Empire 8
7278,242,Fredonia,Guard,4,III,GUARD,,GUARD,0,2022-23,NY,SUNYAC
7268,242,Fredonia,Guard/Forward,5,III,GUARD,FORWARD,GUARD/FORWARD,0,2022-23,NY,SUNYAC
7265,242,Fredonia,Guard,10,III,GUARD,,GUARD,0,2022-23,NY,SUNYAC
7279,242,Fredonia,Guard,11,III,GUARD,,GUARD,0,2022-23,NY,SUNYAC
7280,242,Fredonia,Guard,12,III,GUARD,,GUARD,0,2022-23,NY,SUNYAC
7271,242,Fredonia,Forward,15,III,FORWARD,,FORWARD,0,2022-23,NY,SUNYAC
7260,242,Fredonia,Forward,20,III,FORWARD,,FORWARD,0,2022-23,NY,SUNYAC
7267,242,Fredonia,Guard,21,III,GUARD,,GUARD,0,2022-23,NY,SUNYAC
7266,242,Fredonia,Guard,22,III,GUARD,,GUARD,0,2022-23,NY,SUNYAC
7281,242,Fredonia,Forward,23,III,FORWARD,,FORWARD,0,2022-23,NY,SUNYAC
7282,242,Fredonia,F,24,III,FORWARD,,FORWARD,0,2022-23,NY,SUNYAC
7363,242,Fredonia,F,25,III,FORWARD,,FORWARD,0,2022-23,NY,SUNYAC
7269,242,Fredonia,Forward,31,III,FORWARD,,FORWARD,0,2022-23,NY,SUNYAC
7262,242,Fredonia,Guard,33,III,GUARD,,GUARD,0,2022-23,NY,SUNYAC
7283,242,Fredonia,G,43,III,GUARD,,GUARD,0,2022-23,NY,SUNYAC
6291,24400,Concordia (TX),Guard,2,III,GUARD,,GUARD,0,2022-23,TX,ASC
6292,24400,Concordia (TX),Guard,10,III,GUARD,,GUARD,0,2022-23,TX,ASC
6312,24400,Concordia (TX),Guard,21,III,GUARD,,GUARD,0,2022-23,TX,ASC
6317,24400,Concordia (TX),Guard,15,III,GUARD,,GUARD,0,2022-23,TX,ASC
6315,24400,Concordia (TX),Guard,23,III,GUARD,,GUARD,0,2022-23,TX,ASC
6294,24400,Concordia (TX),Forward,33,III,FORWARD,,FORWARD,0,2022-23,TX,ASC
6295,24400,Concordia (TX),Forward,12,III,FORWARD,,FORWARD,0,2022-23,TX,ASC
6296,24400,Concordia (TX),Guard,3,III,GUARD,,GUARD,0,2022-23,TX,ASC
6313,24400,Concordia (TX),Guard,30,III,GUARD,,GUARD,0,2022-23,TX,ASC
6311,24400,Concordia (TX),Forward,20,III,FORWARD,,FORWARD,0,2022-23,TX,ASC
6314,24400,Concordia (TX),Guard,5,III,GUARD,,GUARD,0,2022-23,TX,ASC
6318,24400,Concordia (TX),Post,34,III,CENTER,,CENTER,0,2022-23,TX,ASC
6301,24400,Concordia (TX),Guard,0,III,GUARD,,GUARD,0,2022-23,TX,ASC
6310,24400,Concordia (TX),Guard,24,III,GUARD,,GUARD,0,2022-23,TX,ASC
6303,24400,Concordia (TX),Guard,11,III,GUARD,,GUARD,0,2022-23,TX,ASC
6309,24400,Concordia (TX),Guard,13,III,GUARD,,GUARD,0,2022-23,TX,ASC
6304,24400,Concordia (TX),Guard,4,III,GUARD,,GUARD,0,2022-23,TX,ASC
6305,24400,Concordia (TX),Guard,22,III,GUARD,,GUARD,0,2022-23,TX,ASC
6306,24400,Concordia (TX),Center,35,III,CENTER,,CENTER,0,2022-23,TX,ASC
6316,24400,Concordia (TX),Forward,14,III,FORWARD,,FORWARD,0,2022-23,TX,ASC
5713,247,SUNY Geneseo,G,1,III,GUARD,,GUARD,0,2022-23,NY,SUNYAC
5709,247,SUNY Geneseo,G,3,III,GUARD,,GUARD,0,2022-23,NY,SUNYAC
5706,247,SUNY Geneseo,G,4,III,GUARD,,GUARD,0,2022-23,NY,SUNYAC
5704,247,SUNY Geneseo,G,10,III,GUARD,,GUARD,0,2022-23,NY,SUNYAC
5711,247,SUNY Geneseo,G,12,III,GUARD,,GUARD,0,2022-23,NY,SUNYAC
5710,247,SUNY Geneseo,G,14,III,GUARD,,GUARD,0,2022-23,NY,SUNYAC
5707,247,SUNY Geneseo,G,21,III,GUARD,,GUARD,0,2022-23,NY,SUNYAC
5714,247,SUNY Geneseo,F,22,III,FORWARD,,FORWARD,0,2022-23,NY,SUNYAC
5708,247,SUNY Geneseo,F,23,III,FORWARD,,FORWARD,0,2022-23,NY,SUNYAC
5702,247,SUNY Geneseo,F,24,III,FORWARD,,FORWARD,0,2022-23,NY,SUNYAC
5712,247,SUNY Geneseo,G,25,III,GUARD,,GUARD,0,2022-23,NY,SUNYAC
5703,247,SUNY Geneseo,F,30,III,FORWARD,,FORWARD,0,2022-23,NY,SUNYAC
5705,247,SUNY Geneseo,F,33,III,FORWARD,,FORWARD,0,2022-23,NY,SUNYAC
12299,258,Gettysburg,Guard,3,III,GUARD,,GUARD,0,2022-23,PA,Centennial
12304,258,Gettysburg,Guard/Forward,4,III,GUARD,FORWARD,GUARD/FORWARD,0,2022-23,PA,Centennial
12294,258,Gettysburg,Forward/Center,5,III,FORWARD,CENTER,FORWARD/CENTER,0,2022-23,PA,Centennial
